sim_id,record_id,base_record_id,earthquake_name,magnitude,r_rup_km,vs30_ms,target_pga_g,resulting_pga_g,struct_id,T,zeta,material_type,u_y,alpha,u_max_m,f_max_n,e_h_final_j,ductility,dt,n_steps,sim_file_path
RSN0033_PGA_1p200g__SDOF_T0p50s_Z0p05_ELAS,RSN0033_PGA_1p200g,RSN0033,Imperial Valley-06,6.714839368269064,68.0252419581402,904.4081109305912,1.2,1.2,SDOF_T0p50s_Z0p05_ELAS,0.5,0.05,elastic,,0.0,0.1929959126374204,30.47669294013667,0.002240783129509976,1.0,0.01,3373,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0033_PGA_1p200g__SDOF_T0p50s_Z0p05_ELAS.npz
RSN0033_PGA_1p200g__SDOF_T1p00s_Z0p05_ELAS,RSN0033_PGA_1p200g,RSN0033,Imperial Valley-06,6.714839368269064,68.0252419581402,904.4081109305912,1.2,1.2,SDOF_T1p00s_Z0p05_ELAS,1.0,0.05,elastic,,0.0,0.3744378512650763,14.782213859120958,0.0006814444794199757,1.0,0.01,3373,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0033_PGA_1p200g__SDOF_T1p00s_Z0p05_ELAS.npz
RSN0033_PGA_1p200g__SDOF_T1p50s_Z0p05_ELAS,RSN0033_PGA_1p200g,RSN0033,Imperial Valley-06,6.714839368269064,68.0252419581402,904.4081109305912,1.2,1.2,SDOF_T1p50s_Z0p05_ELAS,1.5,0.05,elastic,,0.0,0.8496753567163157,14.908372693590254,0.0033979996912421517,1.0,0.01,3373,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0033_PGA_1p200g__SDOF_T1p50s_Z0p05_ELAS.npz
RSN0033_PGA_1p200g__SDOF_T2p00s_Z0p05_ELAS,RSN0033_PGA_1p200g,RSN0033,Imperial Valley-06,6.714839368269064,68.0252419581402,904.4081109305912,1.2,1.2,SDOF_T2p00s_Z0p05_ELAS,2.0,0.05,elastic,,0.0,1.0422237172271238,10.286335786464532,0.009394814528988871,1.0,0.01,3373,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0033_PGA_1p200g__SDOF_T2p00s_Z0p05_ELAS.npz
RSN0033_PGA_1p200g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,RSN0033_PGA_1p200g,RSN0033,Imperial Valley-06,6.714839368269064,68.0252419581402,904.4081109305912,1.2,1.2,SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,0.2,0.05,bilinear,0.005,0.02,0.07284038837311564,6.273917791862505,4.4570027992717165,14.568077674623128,0.01,3373,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0033_PGA_1p200g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02.npz
RSN0033_PGA_1p200g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,RSN0033_PGA_1p200g,RSN0033,Imperial Valley-06,6.714839368269064,68.0252419581402,904.4081109305912,1.2,1.2,SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,0.5,0.05,bilinear,0.01,0.02,0.38822452746501074,2.773673171652254,10.701212053112043,38.82245274650107,0.01,3373,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0033_PGA_1p200g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02.npz
RSN0033_PGA_1p200g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,RSN0033_PGA_1p200g,RSN0033,Imperial Valley-06,6.714839368269064,68.0252419581402,904.4081109305912,1.2,1.2,SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,0.5,0.05,bilinear,0.02,0.05,0.2153938010361151,4.701041023269891,9.769718594872334,10.769690051805755,0.01,3373,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0033_PGA_1p200g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05.npz
RSN0033_PGA_1p200g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,RSN0033_PGA_1p200g,RSN0033,Imperial Valley-06,6.714839368269064,68.0252419581402,904.4081109305912,1.2,1.2,SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,1.0,0.05,bilinear,0.02,0.02,1.169856859304106,1.6974589376239961,10.462873763620872,58.492842965205305,0.01,3373,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0033_PGA_1p200g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02.npz
RSN0033_PGA_1p200g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,RSN0033_PGA_1p200g,RSN0033,Imperial Valley-06,6.714839368269064,68.0252419581402,904.4081109305912,1.2,1.2,SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,1.0,0.05,bilinear,0.04,0.05,0.6318499751477856,2.74740172807494,13.452874062311672,15.79624937869464,0.01,3373,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0033_PGA_1p200g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05.npz
RSN0033_PGA_1p200g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,RSN0033_PGA_1p200g,RSN0033,Imperial Valley-06,6.714839368269064,68.0252419581402,904.4081109305912,1.2,1.2,SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,1.5,0.05,bilinear,0.03,0.02,1.6788833493665993,1.1050038386995762,8.42088451554541,55.96277831221998,0.01,3373,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0033_PGA_1p200g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02.npz
RSN0033_PGA_1p200g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,RSN0033_PGA_1p200g,RSN0033,Imperial Valley-06,6.714839368269064,68.0252419581402,904.4081109305912,1.2,1.2,SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,2.0,0.05,bilinear,0.05,0.02,1.5910824946631792,0.7976777114898576,7.906873425049744,31.821649893263583,0.01,3373,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0033_PGA_1p200g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02.npz
RSN0034_PGA_0p050g__SDOF_T0p20s_Z0p05_ELAS,RSN0034_PGA_0p050g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.05,0.05,SDOF_T0p20s_Z0p05_ELAS,0.2,0.05,elastic,,0.0,0.0014830850454624908,1.4637462691886411,4.7100358301649876e-17,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p050g__SDOF_T0p20s_Z0p05_ELAS.npz
RSN0034_PGA_0p050g__SDOF_T0p50s_Z0p05_ELAS,RSN0034_PGA_0p050g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.05,0.05,SDOF_T0p50s_Z0p05_ELAS,0.5,0.05,elastic,,0.0,0.009170878001275059,1.4482070061318062,1.487170072466678e-12,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p050g__SDOF_T0p50s_Z0p05_ELAS.npz
RSN0034_PGA_0p050g__SDOF_T1p00s_Z0p05_ELAS,RSN0034_PGA_0p050g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.05,0.05,SDOF_T1p00s_Z0p05_ELAS,1.0,0.05,elastic,,0.0,0.015060705788721087,0.5945728325434945,1.4684598283726154e-09,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p050g__SDOF_T1p00s_Z0p05_ELAS.npz
RSN0034_PGA_0p050g__SDOF_T1p50s_Z0p05_ELAS,RSN0034_PGA_0p050g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.05,0.05,SDOF_T1p50s_Z0p05_ELAS,1.5,0.05,elastic,,0.0,0.03649668440592981,0.6403694880674385,1.5517587096034128e-07,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p050g__SDOF_T1p50s_Z0p05_ELAS.npz
RSN0034_PGA_0p050g__SDOF_T2p00s_Z0p05_ELAS,RSN0034_PGA_0p050g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.05,0.05,SDOF_T2p00s_Z0p05_ELAS,2.0,0.05,elastic,,0.0,0.06363079716033446,0.6280107956984612,3.496449183722754e-08,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p050g__SDOF_T2p00s_Z0p05_ELAS.npz
RSN0034_PGA_0p050g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,RSN0034_PGA_0p050g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.05,0.05,SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,0.2,0.05,bilinear,0.005,0.02,0.001483085045462492,1.4637462691886416,4.788710960660476e-17,0.2966170090924984,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p050g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02.npz
RSN0034_PGA_0p050g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,RSN0034_PGA_0p050g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.05,0.05,SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,0.5,0.05,bilinear,0.01,0.02,0.009170878001275057,1.4482070061318058,1.4871666380877456e-12,0.9170878001275057,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p050g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02.npz
RSN0034_PGA_0p050g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,RSN0034_PGA_0p050g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.05,0.05,SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,0.5,0.05,bilinear,0.02,0.05,0.009170878001275057,1.4482070061318058,1.4871666380877456e-12,0.45854390006375284,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p050g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05.npz
RSN0034_PGA_0p050g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,RSN0034_PGA_0p050g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.05,0.05,SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,1.0,0.05,bilinear,0.02,0.02,0.01506070578872108,0.5945728325434938,1.4684598194837503e-09,0.753035289436054,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p050g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02.npz
RSN0034_PGA_0p050g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,RSN0034_PGA_0p050g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.05,0.05,SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,1.0,0.05,bilinear,0.04,0.05,0.01506070578872108,0.5945728325434938,1.4684598194837503e-09,0.376517644718027,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p050g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05.npz
RSN0034_PGA_0p050g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,RSN0034_PGA_0p050g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.05,0.05,SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,1.5,0.05,bilinear,0.03,0.02,0.03749677477979901,0.5290096641064786,0.003875998130847381,1.2498924926599668,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p050g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02.npz
RSN0034_PGA_0p050g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,RSN0034_PGA_0p050g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.05,0.05,SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,2.0,0.05,bilinear,0.05,0.02,0.058352213033038974,0.4951288808246622,0.007477193785618666,1.1670442606607794,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p050g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02.npz
RSN0034_PGA_0p100g__SDOF_T0p20s_Z0p05_ELAS,RSN0034_PGA_0p100g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.1,0.1,SDOF_T0p20s_Z0p05_ELAS,0.2,0.05,elastic,,0.0,0.0029661700909249817,2.9274925383772823,1.884014332065995e-16,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p100g__SDOF_T0p20s_Z0p05_ELAS.npz
RSN0034_PGA_0p100g__SDOF_T0p50s_Z0p05_ELAS,RSN0034_PGA_0p100g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.1,0.1,SDOF_T0p50s_Z0p05_ELAS,0.5,0.05,elastic,,0.0,0.018341756002550117,2.8964140122636124,5.948680289866712e-12,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p100g__SDOF_T0p50s_Z0p05_ELAS.npz
RSN0034_PGA_0p100g__SDOF_T1p00s_Z0p05_ELAS,RSN0034_PGA_0p100g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.1,0.1,SDOF_T1p00s_Z0p05_ELAS,1.0,0.05,elastic,,0.0,0.030121411577442175,1.189145665086989,5.8738393134904616e-09,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p100g__SDOF_T1p00s_Z0p05_ELAS.npz
RSN0034_PGA_0p100g__SDOF_T1p50s_Z0p05_ELAS,RSN0034_PGA_0p100g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.1,0.1,SDOF_T1p50s_Z0p05_ELAS,1.5,0.05,elastic,,0.0,0.07299336881185962,1.280738976134877,6.207034838413651e-07,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p100g__SDOF_T1p50s_Z0p05_ELAS.npz
RSN0034_PGA_0p100g__SDOF_T2p00s_Z0p05_ELAS,RSN0034_PGA_0p100g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.1,0.1,SDOF_T2p00s_Z0p05_ELAS,2.0,0.05,elastic,,0.0,0.1272615943206689,1.2560215913969224,1.3985796734891015e-07,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p100g__SDOF_T2p00s_Z0p05_ELAS.npz
RSN0034_PGA_0p100g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,RSN0034_PGA_0p100g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.1,0.1,SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,0.2,0.05,bilinear,0.005,0.02,0.002966170090924984,2.927492538377283,1.9154843842641903e-16,0.5932340181849968,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p100g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02.npz
RSN0034_PGA_0p100g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,RSN0034_PGA_0p100g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.1,0.1,SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,0.5,0.05,bilinear,0.01,0.02,0.012992930034426933,1.5885891955150757,0.029287464440141093,1.2992930034426933,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p100g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02.npz
RSN0034_PGA_0p100g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,RSN0034_PGA_0p100g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.1,0.1,SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,0.5,0.05,bilinear,0.02,0.05,0.018341756002550114,2.8964140122636115,5.9486665523509826e-12,0.9170878001275057,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p100g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05.npz
RSN0034_PGA_0p100g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,RSN0034_PGA_0p100g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.1,0.1,SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,1.0,0.05,bilinear,0.02,0.02,0.03500496651785839,0.801415798773777,0.017448113671846205,1.7502483258929193,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p100g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02.npz
RSN0034_PGA_0p100g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,RSN0034_PGA_0p100g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.1,0.1,SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,1.0,0.05,bilinear,0.04,0.05,0.03012141157744216,1.1891456650869876,5.873839277935001e-09,0.753035289436054,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p100g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05.npz
RSN0034_PGA_0p100g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,RSN0034_PGA_0p100g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.1,0.1,SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,1.5,0.05,bilinear,0.03,0.02,0.08309878364642224,0.5450122876587823,0.04236438032042078,2.7699594548807416,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p100g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02.npz
RSN0034_PGA_0p100g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,RSN0034_PGA_0p100g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.1,0.1,SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,2.0,0.05,bilinear,0.05,0.02,0.12131645664708292,0.5075575243423509,0.05177427774626677,2.426329132941658,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p100g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02.npz
RSN0034_PGA_0p200g__SDOF_T0p20s_Z0p05_ELAS,RSN0034_PGA_0p200g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.2,0.2,SDOF_T0p20s_Z0p05_ELAS,0.2,0.05,elastic,,0.0,0.005932340181849963,5.854985076754565,7.53605732826398e-16,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p200g__SDOF_T0p20s_Z0p05_ELAS.npz
RSN0034_PGA_0p200g__SDOF_T0p50s_Z0p05_ELAS,RSN0034_PGA_0p200g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.2,0.2,SDOF_T0p50s_Z0p05_ELAS,0.5,0.05,elastic,,0.0,0.036683512005100234,5.792828024527225,2.379472115946685e-11,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p200g__SDOF_T0p50s_Z0p05_ELAS.npz
RSN0034_PGA_0p200g__SDOF_T1p00s_Z0p05_ELAS,RSN0034_PGA_0p200g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.2,0.2,SDOF_T1p00s_Z0p05_ELAS,1.0,0.05,elastic,,0.0,0.06024282315488435,2.378291330173978,2.3495357253961846e-08,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p200g__SDOF_T1p00s_Z0p05_ELAS.npz
RSN0034_PGA_0p200g__SDOF_T1p50s_Z0p05_ELAS,RSN0034_PGA_0p200g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.2,0.2,SDOF_T1p50s_Z0p05_ELAS,1.5,0.05,elastic,,0.0,0.14598673762371925,2.561477952269754,2.4828139353654604e-06,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p200g__SDOF_T1p50s_Z0p05_ELAS.npz
RSN0034_PGA_0p200g__SDOF_T2p00s_Z0p05_ELAS,RSN0034_PGA_0p200g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.2,0.2,SDOF_T2p00s_Z0p05_ELAS,2.0,0.05,elastic,,0.0,0.2545231886413378,2.5120431827938448,5.594318693956406e-07,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p200g__SDOF_T2p00s_Z0p05_ELAS.npz
RSN0034_PGA_0p200g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,RSN0034_PGA_0p200g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.2,0.2,SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,0.2,0.05,bilinear,0.005,0.02,0.006121443619958749,4.9569386103189155,0.0053373291596717715,1.2242887239917497,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p200g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02.npz
RSN0034_PGA_0p200g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,RSN0034_PGA_0p200g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.2,0.2,SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,0.5,0.05,bilinear,0.01,0.02,0.030067479939107095,1.6425152924385482,0.18687098750634373,3.0067479939107096,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p200g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02.npz
RSN0034_PGA_0p200g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,RSN0034_PGA_0p200g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.2,0.2,SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,0.5,0.05,bilinear,0.02,0.05,0.025804270809255885,3.204102093727912,0.1167368569306795,1.2902135404627941,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p200g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05.npz
RSN0034_PGA_0p200g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,RSN0034_PGA_0p200g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.2,0.2,SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,1.0,0.05,bilinear,0.02,0.02,0.15042379337235512,0.8925468516931139,0.18318593309091624,7.5211896686177555,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p200g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02.npz
RSN0034_PGA_0p200g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,RSN0034_PGA_0p200g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.2,0.2,SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,1.0,0.05,bilinear,0.04,0.05,0.06944857855188877,1.6372658682706067,0.06948767501254484,1.7362144637972192,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p200g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05.npz
RSN0034_PGA_0p200g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,RSN0034_PGA_0p200g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.2,0.2,SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,1.5,0.05,bilinear,0.03,0.02,0.18978533474598733,0.5824506540328023,0.18462696059612657,6.326177824866244,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p200g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02.npz
RSN0034_PGA_0p200g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,RSN0034_PGA_0p200g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.2,0.2,SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,2.0,0.05,bilinear,0.05,0.02,0.13865059802877552,0.510979146703748,0.16446819024901072,2.77301196057551,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p200g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02.npz
RSN0034_PGA_0p300g__SDOF_T0p20s_Z0p05_ELAS,RSN0034_PGA_0p300g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.3,0.3,SDOF_T0p20s_Z0p05_ELAS,0.2,0.05,elastic,,0.0,0.008898510272774935,8.782477615131835,1.7038231808570912e-15,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p300g__SDOF_T0p20s_Z0p05_ELAS.npz
RSN0034_PGA_0p300g__SDOF_T0p50s_Z0p05_ELAS,RSN0034_PGA_0p300g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.3,0.3,SDOF_T0p50s_Z0p05_ELAS,0.5,0.05,elastic,,0.0,0.055025268007650396,8.689242036790844,5.353790308497545e-11,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p300g__SDOF_T0p50s_Z0p05_ELAS.npz
RSN0034_PGA_0p300g__SDOF_T1p00s_Z0p05_ELAS,RSN0034_PGA_0p300g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.3,0.3,SDOF_T1p00s_Z0p05_ELAS,1.0,0.05,elastic,,0.0,0.09036423473232617,3.567436995260953,5.2864553816984675e-08,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p300g__SDOF_T1p00s_Z0p05_ELAS.npz
RSN0034_PGA_0p300g__SDOF_T1p50s_Z0p05_ELAS,RSN0034_PGA_0p300g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.3,0.3,SDOF_T1p50s_Z0p05_ELAS,1.5,0.05,elastic,,0.0,0.21898010643557855,3.8422169284046253,5.586331354381808e-06,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p300g__SDOF_T1p50s_Z0p05_ELAS.npz
RSN0034_PGA_0p300g__SDOF_T2p00s_Z0p05_ELAS,RSN0034_PGA_0p300g,RSN0034,Loma Prieta,6.679878984891867,4.599473094464647,185.14203783062064,0.3,0.3,SDOF_T2p00s_Z0p05_ELAS,2.0,0.05,elastic,,0.0,0.38178478296200474,3.7680647741907474,1.2587217066691667e-06,1.0,0.01,3345,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0034_PGA_0p300g__SDOF_T2p00s_Z0p05_ELAS.npz
